txn_id,car_name,nominal_kwh,usable_kwh,label_soh_abs,label_soh,soc_min_full,soc_max_full,delta_soc_full,soc_min_20_80,soc_max_20_80,delta_soc_20_80,dSOC_dt_mean,dSOC_dt_max,start_ts,end_ts,connector,seq_len
20039,BYD Atto 3 Premium,60.48,66.16406944444444,1.0939826297031157,1.05,17.0,85.0,68.0,20.0,80.0,60.0,0.025409836065573767,0.03333333333333333,2025-04-19 12:07:21,2025-04-19 12:54:43,363013,61
20041,BYD Dolphin GLX,44.9,61.5674660493827,1.3712130523247819,1.05,17.0,100.0,83.0,20.0,80.0,60.0,0.03569216757741347,0.05,2025-04-19 13:01:31,2025-04-19 13:58:24,351899,61
20059,BYD M6 Performance,55.4,57.06067650101262,1.0299761101265816,1.0299761101265816,0.0,100.0,100.0,20.0,80.0,60.0,0.05837430493254563,0.40983607598576194,2025-04-19 16:35:19,2025-04-19 17:34:49,628886,61
20096,BYD Atto 3 Dynamic,49.92,63.01989814814815,1.2624178314933523,1.05,10.0,93.0,83.0,20.0,80.0,60.0,0.03358834244080146,0.05,2025-04-20 04:18:42,2025-04-20 05:10:12,351899,61
20099,BYD Dolphin GLX,44.9,30.34756893472458,0.6758924038914161,0.7,0.0,99.0,99.0,20.0,80.0,60.0,0.475152355652333,0.8813559963113491,2025-04-20 04:40:52,2025-04-20 05:23:09,352681,61
20110,BYD M6 Performance,55.4,56.725053240740735,1.0239179285332263,1.0239179285332263,0.0,87.0,87.0,20.0,80.0,60.0,0.0520106487319602,0.4,2025-04-20 06:01:17,2025-04-20 06:45:24,628886,61
20137,BYD Dolphin GLX,44.9,49.45993078703704,1.1015574785531634,1.05,19.0,93.0,74.0,20.0,80.0,60.0,0.029339901191559326,0.03389830508474576,2025-04-20 12:34:55,2025-04-20 13:23:44,363012,61
20160,BYD Dolphin GLX,44.9,69.20237499999999,1.5412555679287303,1.05,14.0,100.0,86.0,20.0,80.0,60.0,0.030692167577413478,0.03333333333333333,2025-04-21 00:07:23,2025-04-21 01:06:35,351899,61
20170,BYD M6 Performance,55.4,61.62161111111111,1.1123034496590454,1.05,4.0,100.0,96.0,20.0,80.0,60.0,0.031420765027322405,0.05,2025-04-21 01:17:55,2025-04-21 02:17:17,1362798,61
20197,BYD Atto 3 Dynamic,49.92,62.7171388888889,1.2563529424857551,1.05,11.0,100.0,89.0,20.0,80.0,60.0,0.03227686703096539,0.05,2025-04-21 03:17:06,2025-04-21 04:19:57,351899,61
20207,BYD M6 Performance,55.4,49.81350849020961,0.8991608030723756,0.8991608030723756,0.0,95.0,95.0,20.0,80.0,60.0,0.11587183325125264,0.5166666820645337,2025-04-21 03:50:50,2025-04-21 04:38:58,628886,61
20226,BYD M6 Performance,55.4,12.81569093690751,0.23133016131602005,0.7,0.0,100.0,100.0,20.0,80.0,60.0,0.8976241341740012,1.1333334774441373,2025-04-21 05:10:24,2025-04-21 05:42:12,628886,61
20231,BYD Atto 3 Premium,60.48,57.73412387645723,0.9545986090684067,0.9545986090684067,0.0,100.0,100.0,20.0,80.0,60.0,0.0748790904181027,0.450000002682209,2025-04-21 05:51:33,2025-04-21 06:50:45,628886,61
20296,BYD Dolphin GLX,44.9,62.135766203703696,1.3838700713519754,1.05,14.0,100.0,86.0,20.0,80.0,60.0,0.032659380692167575,0.05,2025-04-21 13:07:55,2025-04-21 14:07:54,351898,61
20312,BYD Dolphin GLX,44.9,50.54618055555556,1.1257501237317498,1.05,7.0,85.0,78.0,20.0,80.0,60.0,0.02887067395264116,0.03333333333333333,2025-04-21 22:54:59,2025-04-21 23:41:29,363012,61
20316,BYD M6 Performance,55.4,50.134853808593746,0.9049612600829197,0.9049612600829197,0.0,92.0,92.0,20.0,80.0,60.0,0.11669672121349783,0.5245901639344263,2025-04-22 00:32:43,2025-04-22 01:44:40,628886,61
20336,BYD Atto 3 Premium,60.48,62.22284375,1.0288168609457673,1.0288168609457673,2.0,100.0,98.0,20.0,80.0,60.0,0.026775956284153003,0.03333333333333333,2025-04-22 02:56:09,2025-04-22 04:11:08,363012,61
20337,BYD M6 Performance,55.4,53.78079756300165,0.9707725191877554,0.9707725191877554,0.0,82.0,82.0,20.0,80.0,60.0,0.08340376878445248,0.45901641138328536,2025-04-22 03:21:56,2025-04-22 03:58:01,628886,61
20407,BYD Han Performance,85.44,99.60195833333336,1.165753257646692,1.05,12.0,93.0,81.0,20.0,80.0,60.0,0.025865209471766844,0.03333333333333333,2025-04-22 11:30:14,2025-04-22 12:33:20,363012,61
20413,BYD Dolphin GLX,44.9,62.5338125,1.3927352449888644,1.05,14.0,100.0,86.0,20.0,80.0,60.0,0.034581056466302364,0.05,2025-04-22 12:59:45,2025-04-22 13:57:02,351899,61
20439,BYD Atto 3 Dynamic,49.92,63.197166666666675,1.2659688835470086,1.05,11.0,99.0,88.0,20.0,80.0,60.0,0.035783242258652086,0.05,2025-04-23 00:31:14,2025-04-23 01:30:10,351898,61
20487,BYD Han Performance,85.44,97.03161111111112,1.135669605701207,1.05,6.0,99.0,93.0,20.0,80.0,60.0,0.020400728597449902,0.03333333333333333,2025-04-23 06:38:29,2025-04-23 08:10:33,363013,61
20531,BYD Dolphin GLX,44.9,61.191598765432104,1.3628418433281093,1.05,11.0,100.0,89.0,20.0,80.0,60.0,0.03471766848816028,0.05,2025-04-23 14:26:56,2025-04-23 15:25:38,351898,61
20553,BYD Han Performance,85.44,95.34773611111112,1.1159613308884728,1.05,18.0,98.0,80.0,20.0,80.0,60.0,0.020309653916211288,0.03333333333333333,2025-04-24 01:18:26,2025-04-24 02:35:22,363012,61
20623,BYD Atto 3 Premium,60.48,65.48424166987955,1.0827420911025059,1.05,18.0,100.0,82.0,20.0,80.0,60.0,0.031165834651361454,0.05084745742164443,2025-04-24 12:28:36,2025-04-24 13:24:59,363012,61
20629,BYD Dolphin GLX,44.9,62.38539583333335,1.3894297512991838,1.05,16.0,100.0,84.0,20.0,80.0,60.0,0.030036429872495444,0.05,2025-04-24 13:07:42,2025-04-24 14:08:31,351898,61
20634,BYD M6 Performance,55.4,38.97888250460154,0.703589936906165,0.703589936906165,0.0,100.0,100.0,20.0,80.0,60.0,0.28687282625388055,0.7166666922966648,2025-04-24 13:41:15,2025-04-24 14:30:05,628885,61
20638,BYD Atto 3 Premium,60.48,60.695243055555565,1.0035589129556146,1.0035589129556146,2.0,100.0,98.0,20.0,80.0,60.0,0.02714025500910747,0.03333333333333333,2025-04-24 13:49:11,2025-04-24 15:04:49,702620,61
20655,BYD M6 Performance,55.4,44.608089343862915,0.8052001686617855,0.8052001686617855,0.0,100.0,100.0,20.0,80.0,60.0,0.18869809754042519,0.6065573877174668,2025-04-24 21:24:29,2025-04-24 22:14:51,628886,61
20659,BYD Dolphin GLX,44.9,47.99605555555556,1.0689544667161595,1.05,10.0,100.0,90.0,20.0,80.0,60.0,0.03550091074681238,0.05,2025-04-25 00:15:05,2025-04-25 01:13:59,351898,61
20665,BYD Atto 3 Dynamic,49.92,54.00857291666667,1.0819025023370727,1.05,16.0,89.0,73.0,20.0,80.0,60.0,0.029234972677595623,0.03333333333333333,2025-04-25 01:08:35,2025-04-25 01:54:57,363012,61
20737,BYD Atto 3 Dynamic,49.92,62.40172222222222,1.2500344996438746,1.05,5.0,100.0,95.0,20.0,80.0,60.0,0.034489981785063746,0.05,2025-04-25 11:37:52,2025-04-25 12:40:24,351899,61
20742,BYD Atto 3 Premium,60.48,66.10775000000001,1.0930514219576721,1.05,4.0,100.0,96.0,20.0,80.0,60.0,0.026411657559198547,0.03333333333333333,2025-04-25 12:51:11,2025-04-25 14:01:48,351898,61
20744,BYD Dolphin GLX,44.9,61.426236111111116,1.3680676194011385,1.05,18.0,100.0,82.0,20.0,80.0,60.0,0.026867030965391624,0.03333333333333333,2025-04-25 13:01:15,2025-04-25 14:04:04,351899,61
20749,BYD M6 Performance,55.4,62.4916388888889,1.1280079221821102,1.05,0.0,90.0,90.0,20.0,80.0,60.0,0.02581056466302368,0.03333333333333333,2025-04-25 14:18:35,2025-04-25 15:13:42,628885,61
20758,BYD M6 Performance,55.4,8.345081373430254,0.15063323778754972,0.7,0.0,100.0,100.0,20.0,80.0,60.0,1.0604662038298944,1.2166667198472576,2025-04-25 17:11:26,2025-04-25 17:40:15,628886,61
20785,BYD Atto 3 Premium,60.48,65.08475000000001,1.0761367394179897,1.05,13.0,100.0,87.0,20.0,80.0,60.0,0.02395264116575592,0.03333333333333333,2025-04-26 02:22:07,2025-04-26 03:30:05,363013,61
20811,BYD M6 Performance,55.4,8.236509461103735,0.1486734559766017,0.7,0.0,100.0,100.0,20.0,80.0,60.0,1.0449957927616402,1.2203390225018977,2025-04-26 04:43:51,2025-04-26 05:10:03,355367,61
20839,BYD M6 Performance,55.4,62.02059027777778,1.119505239671079,1.05,0.0,100.0,100.0,20.0,80.0,60.0,0.0253551912568306,0.03333333333333333,2025-04-26 08:22:49,2025-04-26 09:39:28,702620,61
20853,BYD Dolphin GLX,44.9,65.46837500000001,1.4580929844097998,1.05,11.0,93.0,82.0,20.0,80.0,60.0,0.03309653916211293,0.05,2025-04-26 09:34:44,2025-04-26 10:25:08,351899,61
20876,BYD Atto 3 Dynamic,49.92,61.68641319444445,1.235705392516916,1.05,13.0,100.0,87.0,20.0,80.0,60.0,0.030856102003642992,0.05,2025-04-26 13:20:08,2025-04-26 14:24:22,351899,61
20886,BYD Seal Perfomance,82.56,99.43090277777779,1.2043471751184325,1.05,16.0,100.0,84.0,20.0,80.0,60.0,0.021311475409836064,0.03333333333333333,2025-04-26 16:45:36,2025-04-26 18:07:33,363013,61
20888,BYD M6 Performance,55.4,50.88143827160494,0.9184375139278871,0.9184375139278871,0.0,93.0,93.0,20.0,80.0,60.0,0.10521402550091076,0.5,2025-04-26 17:28:31,2025-04-26 18:15:39,628886,61
20975,BYD Dolphin GLX,44.9,61.46471610414139,1.368924634836111,1.05,18.0,100.0,82.0,20.0,80.0,60.0,0.03183978729252721,0.05084745742164443,2025-04-27 13:10:27,2025-04-27 14:08:39,351898,61
20997,BYD M6 Performance,55.4,60.67147222222223,1.0951529281989572,1.05,10.0,100.0,90.0,20.0,80.0,60.0,0.027049180327868853,0.03333333333333333,2025-04-27 18:11:41,2025-04-27 19:22:05,699539,61
21016,BYD Atto 3 Premium,60.48,62.189625000000014,1.0282676091269844,1.0282676091269844,7.0,100.0,93.0,20.0,80.0,60.0,0.030783242258652095,0.03333333333333333,2025-04-28 02:35:41,2025-04-28 03:39:41,363013,61
21050,BYD Atto 3 Dynamic,49.92,21.054777777777776,0.42177038817663814,0.7,18.0,85.0,67.0,20.0,80.0,60.0,0.024408014571948994,0.03333333333333333,2025-04-28 07:29:57,2025-04-28 08:18:09,351898,61
21068,BYD Atto 3 Dynamic,49.92,55.70565578703704,1.1158985534262227,1.05,9.0,87.0,78.0,20.0,80.0,60.0,0.026398673993555066,0.03333333333333333,2025-04-28 09:20:48,2025-04-28 10:13:47,699353,61
21087,BYD Dolphin GLX,44.9,60.96385763888889,1.3577696578817124,1.05,12.0,100.0,88.0,20.0,80.0,60.0,0.02714025500910747,0.03333333333333333,2025-04-28 11:28:24,2025-04-28 12:34:50,363013,61
21095,BYD Atto 3 Premium,60.48,64.98188888888889,1.0744359935332157,1.05,3.0,91.0,88.0,20.0,80.0,60.0,0.024134790528233148,0.03333333333333333,2025-04-28 12:54:08,2025-04-28 14:01:58,351899,61
21104,BYD Atto 3 Dynamic,49.92,61.974958333333326,1.2414855435363246,1.05,15.0,100.0,85.0,20.0,80.0,60.0,0.033879781420765025,0.05,2025-04-28 13:54:58,2025-04-28 14:52:55,351898,61
21112,BYD M6 Performance,55.4,29.485092603457318,0.532221888149049,0.7,0.0,99.0,99.0,20.0,80.0,60.0,0.47226765175592594,0.8813559963113491,2025-04-28 15:02:41,2025-04-28 15:50:48,702618,61
21149,BYD M6 Performance,55.4,54.396426813998794,0.9818849605414945,0.9818849605414945,0.0,100.0,100.0,20.0,80.0,60.0,0.06737502563741422,0.4333333367771573,2025-04-29 03:14:28,2025-04-29 04:11:53,628886,61
21210,BYD Dolphin GLX,44.9,44.963325182699265,1.0014103604164648,1.0014103604164648,0.0,100.0,100.0,20.0,80.0,60.0,0.16469502346506493,0.5833333681027115,2025-04-29 11:56:18,2025-04-29 12:44:26,628885,61
21225,BYD M6 Performance,55.4,61.506791666666665,1.1102308965102285,1.05,0.0,86.0,86.0,20.0,80.0,60.0,0.026684881602914393,0.03333333333333333,2025-04-29 13:00:43,2025-04-29 13:48:51,628886,61
21226,BYD Atto 3 Dynamic,49.92,62.92787847222221,1.2605744886262462,1.05,15.0,100.0,85.0,20.0,80.0,60.0,0.02833333333333333,0.05,2025-04-29 13:39:22,2025-04-29 14:45:15,351899,61
21231,BYD M6 Performance,55.4,0.34853411877611634,0.006291229580796324,0.7,0.0,100.0,100.0,20.0,80.0,60.0,1.4098360653027764,1.4098363410911288,2025-04-29 13:52:51,2025-04-29 14:11:15,628886,61
21240,BYD Atto 3 Dynamic,49.92,61.208302083333336,1.2261278462206198,1.05,18.0,100.0,82.0,20.0,80.0,60.0,0.03553734061930783,0.05,2025-04-29 14:52:00,2025-04-29 15:49:30,351899,61
21248,BYD M6 Performance,55.4,61.23896180555556,1.1053964224829524,1.05,7.0,96.0,89.0,20.0,80.0,60.0,0.026775956284153003,0.03333333333333333,2025-04-29 16:22:35,2025-04-29 17:27:21,363012,61
21389,BYD Atto 3 Dynamic,49.92,61.743319444444445,1.2368453414351852,1.05,12.0,99.0,87.0,20.0,80.0,60.0,0.03275045537340619,0.05,2025-04-30 14:52:29,2025-04-30 15:53:23,351899,61
21393,BYD Dolphin GLX,44.9,56.543547067901244,1.259321760977756,1.05,0.0,90.0,90.0,20.0,80.0,60.0,0.05191957405072158,0.4,2025-04-30 16:10:52,2025-04-30 16:58:00,628886,61
21402,BYD M6 Performance,55.4,30.307120888041144,0.5470599438274575,0.7,0.0,100.0,100.0,20.0,80.0,60.0,0.445253608291364,0.8500000506639511,2025-04-30 19:14:44,2025-04-30 19:57:24,628886,61
21406,BYD M6 Performance,55.4,61.15952777777778,1.103962595266747,1.05,16.0,100.0,84.0,20.0,80.0,60.0,0.03114754098360656,0.03333333333333333,2025-04-30 22:11:41,2025-04-30 23:07:49,363012,61
21408,BYD M6 Performance,55.4,62.396595196759264,1.1262923320714668,1.05,19.0,95.0,76.0,20.0,80.0,60.0,0.030797096091377187,0.03389830508474576,2025-04-30 23:22:04,2025-05-01 00:12:26,363013,61
