transaction_pk,car_name,nominal_kwh
27191,BYD Dolphin GLX,44.9
27194,BYD Dolphin GLX,44.9
27195,BYD Dolphin GLX,44.9
27203,BYD M6 Performance,55.4
27209,BYD M6 Performance,55.4
27211,BYD M6 Performance,55.4
27215,BYD Dolphin GLX,44.9
27216,BYD Atto 3 Premium,60.48
27223,BYD Atto 3 Premium,60.48
27238,BYD M6 Performance,55.4
27239,BYD M6 Performance,55.4
27243,BYD M6 Performance,55.4
27245,BYD M6 Performance,55.4
27246,BYD Dolphin GLX,44.9
27247,BYD M6 Performance,55.4
27253,BYD M6 Performance,55.4
27254,BYD M6 Performance,55.4
27259,BYD Dolphin GLX,44.9
27282,BYD M6 Performance,55.4
27283,BYD M6 Performance,55.4
27305,BYD M6 Performance,55.4
27310,BYD Dolphin GLX,44.9
27315,BYD M6 Performance,55.4
27336,BYD M6 Performance,55.4
27338,BYD Atto 3 Premium,60.48
27343,BYD Atto 3 Premium,60.48
27351,BYD M6 Performance,55.4
27353,BYD M6 Performance,55.4
27355,BYD M6 Performance,55.4
27358,BYD Atto 3 Premium,60.48
27374,BYD M6 Performance,55.4
27375,BYD M6 Performance,55.4
27379,BYD Atto 3 Premium,60.48
27387,BYD M6 Performance,55.4
27394,BYD M6 Performance,55.4
27398,BYD Dolphin GLX,44.9
27409,BYD Dolphin GLX,44.9
27410,BYD Dolphin GLX,44.9
27420,BYD Dolphin GLX,44.9
27431,BYD Atto 3 Dynamic,49.92
27438,BYD M6 Performance,55.4
27440,BYD Atto 3 Premium,60.48
27443,BYD Atto 3 Dynamic,49.92
27449,BYD Atto 3 Dynamic,49.92
27450,BYD Atto 3 Dynamic,49.92
27451,BYD Atto 3 Dynamic,49.92
27454,BYD M6 Performance,55.4
27459,BYD Dolphin GLX,44.9
27461,BYD Dolphin GLX,44.9
27463,BYD M6 Performance,55.4
27472,BYD M6 Performance,55.4
27475,BYD M6 Performance,55.4
27476,BYD M6 Performance,55.4
27477,BYD M6 Performance,55.4
27478,BYD M6 Performance,55.4
27486,BYD Dolphin GLX,44.9
27490,BYD M6 Performance,55.4
27492,BYD Atto 3 Premium,60.48
27494,BYD M6 Performance,55.4
27495,BYD M6 Performance,55.4
27504,BYD M6 Performance,55.4
27506,BYD M6 Performance,55.4
27510,BYD Dolphin GLX,44.9
27515,BYD Atto 3 Premium,60.48
27524,BYD Dolphin GLX,44.9
27529,BYD M6 Performance,55.4
27530,BYD Dolphin GLX,44.9
27535,BYD M6 Performance,55.4
27540,BYD M6 Performance,55.4
27550,BYD Atto 3 Premium,60.48
27551,BYD Atto 3 Premium,60.48
27553,BYD M6 Performance,55.4
27554,BYD M6 Performance,55.4
27555,BYD M6 Performance,55.4
27579,BYD M6 Performance,55.4
27586,BYD Atto 3 Premium,60.48
27587,BYD Atto 3 Premium,60.48
27588,BYD Dolphin GLX,44.9
27589,BYD Atto 3 Premium,60.48
27591,BYD Dolphin GLX,44.9
27592,BYD Seal Advanced,61.44
27595,BYD M6 Performance,55.4
27617,BYD M6 Performance,55.4
27622,BYD Dolphin GLX,44.9
27624,BYD Atto 3 Premium,60.48
27625,BYD Atto 3 Premium,60.48
27626,BYD M6 Performance,55.4
27628,BYD M6 Performance,55.4
27637,BYD M6 Performance,55.4
27642,BYD M6 Performance,55.4
27643,BYD Seal Perfomance,82.56
27651,BYD Dolphin GLX,44.9
27652,BYD M6 Performance,55.4
27654,BYD Dolphin GLX,44.9
27659,BYD M6 Performance,55.4
27662,BYD M6 Performance,55.4
27668,BYD Atto 3 Premium,60.48
27677,BYD Atto 3 Premium,60.48
27683,BYD M6 Performance,55.4
27686,BYD M6 Performance,55.4
27691,BYD M6 Performance,55.4
27696,BYD M6 Performance,55.4
27705,BYD M6 Performance,55.4
27706,BYD M6 Performance,55.4
27707,BYD M6 Performance,55.4
27709,BYD M6 Performance,55.4
27711,BYD M6 Performance,55.4
27712,BYD Dolphin GLX,44.9
27714,BYD M6 Performance,55.4
27716,BYD M6 Performance,55.4
27717,BYD M6 Performance,55.4
27721,BYD Atto 3 Premium,60.48
27729,BYD M6 Performance,55.4
27730,BYD M6 Performance,55.4
27732,BYD M6 Performance,55.4
27734,BYD M6 Performance,55.4
27735,BYD Dolphin GLX,44.9
27757,BYD Dolphin GLX,44.9
27760,BYD M6 Performance,55.4
27761,BYD M6 Performance,55.4
27772,BYD M6 Performance,55.4
27788,BYD M6 Performance,55.4
27798,BYD Dolphin GLX,44.9
27804,BYD Atto 3 Premium,60.48
27805,BYD Dolphin GLX,44.9
27827,BYD M6 Performance,55.4
27837,BYD Atto 3 Premium,60.48
27838,BYD M6 Performance,55.4
27840,BYD Atto 3 Premium,60.48
27841,BYD M6 Performance,55.4
27842,BYD M6 Performance,55.4
27856,BYD M6 Performance,55.4
27857,BYD Seal Advanced,61.44
27858,BYD Dolphin GLX,44.9
27862,BYD Dolphin GLX,44.9
27868,BYD M6 Performance,55.4
27873,BYD M6 Performance,55.4
27875,BYD M6 Performance,55.4
27878,BYD M6 Performance,55.4
27883,BYD Dolphin GLX,44.9
27885,BYD Han Performance,85.44
27887,BYD Atto 3 Premium,60.48
27893,BYD Atto 3 Premium,60.48
27911,BYD Dolphin GLX,44.9
27933,BYD Atto 3 Premium,60.48
27934,BYD M6 Performance,55.4
27937,BYD Dolphin GLX,44.9
27943,BYD M6 Performance,55.4
27944,BYD Dolphin GLX,44.9
27951,BYD M6 Performance,55.4
27963,BYD Atto 3 Premium,60.48
27967,BYD Atto 3 Premium,60.48
27971,BYD Atto 3 Premium,60.48
27972,BYD M6 Performance,55.4
27973,BYD M6 Performance,55.4
27976,BYD Han Performance,85.44
27978,BYD M6 Performance,55.4
27982,BYD M6 Performance,55.4
27983,BYD M6 Performance,55.4
27985,BYD Dolphin GLX,44.9
27987,BYD M6 Performance,55.4
27988,BYD M6 Performance,55.4
27992,BYD M6 Performance,55.4
27993,BYD M6 Performance,55.4
27994,BYD M6 Performance,55.4
27996,BYD Seal Advanced,61.44
28017,BYD Atto 3 Dynamic,49.92
28018,BYD M6 Performance,55.4
28021,BYD Dolphin GLX,44.9
28022,BYD M6 Performance,55.4
28023,BYD M6 Performance,55.4
28024,BYD M6 Performance,55.4
28025,BYD M6 Performance,55.4
28026,BYD M6 Performance,55.4
28027,BYD Seal Perfomance,82.56
28028,BYD Dolphin GLX,44.9
28029,BYD Han Performance,85.44
28030,BYD M6 Performance,55.4
28035,BYD M6 Performance,55.4
28036,BYD M6 Performance,55.4
28038,BYD Atto 3 Premium,60.48
28041,BYD M6 Performance,55.4
28047,BYD Dolphin GLX,44.9
28055,BYD M6 Performance,55.4
28056,BYD M6 Performance,55.4
28060,BYD Dolphin GLX,44.9
28063,BYD Atto 3 Dynamic,49.92
28072,BYD M6 Performance,55.4
28078,BYD Atto 3 Dynamic,49.92
28088,BYD M6 Performance,55.4
28089,BYD M6 Performance,55.4
28097,BYD M6 Performance,55.4
28105,BYD M6 Performance,55.4
28112,BYD Dolphin GLX,44.9
28113,BYD Dolphin GLX,44.9
28114,BYD M6 Performance,55.4
28119,BYD Seal Perfomance,82.56
28128,BYD M6 Performance,55.4
28131,BYD M6 Performance,55.4
28149,BYD Dolphin GLX,44.9
28150,BYD M6 Performance,55.4
28161,BYD M6 Performance,55.4
28169,BYD Dolphin GLX,44.9
28170,BYD M6 Performance,55.4
28173,BYD M6 Performance,55.4
28175,BYD Atto 3 Dynamic,49.92
28185,BYD Dolphin GLX,44.9
28189,BYD M6 Performance,55.4
28201,BYD M6 Performance,55.4
28204,Vinfast VFe34,42.0
28213,BYD Atto 3 Premium,60.48
28214,BYD Atto 3 Premium,60.48
28223,BYD M6 Performance,55.4
28227,BYD M6 Performance,55.4
28230,BYD Dolphin GLX,44.9
28232,BYD Seal Perfomance,82.56
28235,BYD Atto 3 Premium,60.48
28249,BYD M6 Performance,55.4
28257,BYD M6 Performance,55.4
28260,BYD Atto 3 Premium,60.48
28265,BYD Atto 3 Premium,60.48
28287,BYD Atto 3 Premium,60.48
28288,BYD Dolphin GLX,44.9
28289,BYD M6 Performance,55.4
28290,BYD M6 Performance,55.4
28297,BYD Dolphin GLX,44.9
28311,BYD Dolphin GLX,44.9
28318,BYD M6 Performance,55.4
28335,BYD Dolphin GLX,44.9
28337,BYD M6 Performance,55.4
28341,BYD M6 Performance,55.4
28361,BYD M6 Performance,55.4
28364,BYD M6 Performance,55.4
28365,BYD M6 Performance,55.4
28370,BYD Han Performance,85.44
28372,BYD M6 Performance,55.4
28383,BYD Dolphin GLX,44.9
28391,BYD M6 Performance,55.4
28393,BYD Dolphin GLX,44.9
28397,BYD Atto 3 Premium,60.48
28398,BYD Atto 3 Premium,60.48
28402,BYD Dolphin GLX,44.9
28403,BYD M6 Performance,55.4
28412,BYD Dolphin GLX,44.9
28419,BYD M6 Performance,55.4
28427,BYD Atto 3 Dynamic,49.92
28431,BYD M6 Performance,55.4
28432,BYD Dolphin GLX,44.9
28433,BYD Dolphin GLX,44.9
28434,BYD Atto 3 Dynamic,49.92
28437,BYD Dolphin GLX,44.9
28444,BYD Atto 3 Premium,60.48
28450,BYD M6 Performance,55.4
28460,BYD Atto 3 Premium,60.48
28464,BYD M6 Performance,55.4
28465,BYD M6 Performance,55.4
28473,BYD Atto 3 Premium,60.48
28478,BYD M6 Performance,55.4
28485,BYD M6 Performance,55.4
28487,BYD Han Performance,85.44
28491,BYD M6 Performance,55.4
28493,BYD M6 Performance,55.4
28498,BYD Dolphin GLX,44.9
28499,BYD M6 Performance,55.4
28500,BYD M6 Performance,55.4
28501,BYD M6 Performance,55.4
28507,BYD Atto 3 Dynamic,49.92
28516,BYD M6 Performance,55.4
28520,BYD M6 Performance,55.4
28528,BYD Dolphin GLX,44.9
28530,BYD Atto 3 Premium,60.48
28539,BYD M6 Performance,55.4
28541,BYD M6 Performance,55.4
28543,BYD M6 Performance,55.4
28544,BYD M6 Performance,55.4
28553,BYD Atto 3 Premium,60.48
28556,BYD M6 Performance,55.4
28557,BYD M6 Performance,55.4
28558,BYD Dolphin GLX,44.9
28559,BYD M6 Performance,55.4
28565,BYD M6 Performance,55.4
28569,BYD Atto 3 Premium,60.48
28576,BYD Atto 3 Premium,60.48
28579,BYD M6 Performance,55.4
28580,BYD M6 Performance,55.4
28597,BYD Atto 3 Dynamic,49.92
28602,BYD Atto 3 Premium,60.48
28603,BYD Atto 3 Premium,60.48
28605,BYD M6 Performance,55.4
28606,BYD M6 Performance,55.4
28613,BYD M6 Performance,55.4
28619,BYD Seal Advanced,61.44
28624,BYD Dolphin GLX,44.9
28631,BYD Atto 3 Premium,60.48
28636,BYD M6 Performance,55.4
28648,BYD M6 Performance,55.4
28653,BYD Atto 3 Premium,60.48
28657,BYD Atto 3 Premium,60.48
28658,BYD Dolphin GLX,44.9
28669,BYD Atto 3 Premium,60.48
28687,BYD M6 Performance,55.4
28688,BYD Atto 3 Premium,60.48
28690,BYD M6 Performance,55.4
28694,BYD M6 Performance,55.4
28695,BYD M6 Performance,55.4
28696,BYD Dolphin GLX,44.9
28709,BYD M6 Performance,55.4
28725,BYD Atto 3 Premium,60.48
28728,BYD Seal Advanced,61.44
28755,BYD Atto 3 Dynamic,49.92
28761,BYD Atto 3 Premium,60.48
28762,BYD Atto 3 Premium,60.48
28765,BYD M6 Performance,55.4
28766,BYD Atto 3 Premium,60.48
28768,BYD Atto 3 Premium,60.48
28769,BYD Dolphin GLX,44.9
28770,BYD Dolphin GLX,44.9
28781,BYD Dolphin GLX,44.9
28784,BYD M6 Performance,55.4
28787,BYD M6 Performance,55.4
28789,BYD M6 Performance,55.4
28798,BYD M6 Performance,55.4
28802,BYD M6 Performance,55.4
28809,BYD Atto 3 Dynamic,49.92
28810,BYD Atto 3 Premium,60.48
28813,BYD M6 Performance,55.4
28815,BYD M6 Performance,55.4
28816,BYD M6 Performance,55.4
28819,BYD Dolphin GLX,44.9
28821,BYD M6 Performance,55.4
28829,BYD M6 Performance,55.4
28830,BYD M6 Performance,55.4
28831,BYD M6 Performance,55.4
28837,BYD Atto 3 Premium,60.48
28838,BYD Dolphin GLX,44.9
28842,BYD Dolphin GLX,44.9
28851,BYD M6 Performance,55.4
28853,BYD Atto 3 Premium,60.48
28854,BYD Atto 3 Premium,60.48
28863,BYD Atto 3 Premium,60.48
28866,BYD Atto 3 Premium,60.48
28867,BYD Dolphin GLX,44.9
28868,BYD M6 Performance,55.4
28873,BYD Atto 3 Premium,60.48
28879,BYD M6 Performance,55.4
28882,BYD Atto 3 Premium,60.48
28886,BYD M6 Performance,55.4
28892,BYD M6 Performance,55.4
28896,BYD M6 Performance,55.4
28900,BYD Atto 3 Premium,60.48
28903,BYD M6 Performance,55.4
28904,BYD Atto 3 Premium,60.48
28906,BYD M6 Performance,55.4
28907,BYD M6 Performance,55.4
28909,BYD Atto 3 Premium,60.48
28915,BYD M6 Performance,55.4
28918,BYD Atto 3 Dynamic,49.92
28919,BYD M6 Performance,55.4
28920,BYD M6 Performance,55.4
28923,BYD M6 Performance,55.4
28924,BYD M6 Performance,55.4
28936,BYD M6 Performance,55.4
28938,BYD Han Performance,85.44
28945,BYD Dolphin GLX,44.9
28946,BYD M6 Performance,55.4
28951,BYD Dolphin GLX,44.9
28954,BYD M6 Performance,55.4
28961,BYD M6 Performance,55.4
28981,BYD M6 Performance,55.4
28982,BYD M6 Performance,55.4
28994,BYD M6 Performance,55.4
28996,BYD M6 Performance,55.4
29004,BYD M6 Performance,55.4
29013,BYD Dolphin GLX,44.9
29025,BYD Atto 3 Premium,60.48
29031,BYD Atto 3 Premium,60.48
29033,BYD M6 Performance,55.4
29034,BYD M6 Performance,55.4
29038,BYD M6 Performance,55.4
29040,BYD M6 Performance,55.4
29047,BYD Atto 3 Dynamic,49.92
29053,BYD M6 Performance,55.4
29056,BYD M6 Performance,55.4
29062,BYD M6 Performance,55.4
29063,BYD M6 Performance,55.4
29065,BYD Atto 3 Premium,60.48
29067,BYD Dolphin GLX,44.9
29068,BYD M6 Performance,55.4
29071,BYD Dolphin GLX,44.9
29074,BYD M6 Performance,55.4
29076,BYD Dolphin GLX,44.9
29081,BYD Dolphin GLX,44.9
29103,BYD M6 Performance,55.4
29106,BYD Atto 3 Dynamic,49.92
29107,BYD M6 Performance,55.4
29119,BYD M6 Performance,55.4
29122,BYD Han Performance,85.44
29130,BYD M6 Performance,55.4
29135,BYD Atto 3 Premium,60.48
29136,BYD Dolphin GLX,44.9
29148,BYD M6 Performance,55.4
29164,BYD Atto 3 Premium,60.48
29168,BYD M6 Performance,55.4
29181,BYD Seal Perfomance,82.56
29182,BYD Seal Perfomance,82.56
29184,BYD M6 Performance,55.4
29186,BYD M6 Performance,55.4
29192,BYD Dolphin GLX,44.9
29196,BYD Dolphin GLX,44.9
29197,BYD Dolphin GLX,44.9
29212,BYD M6 Performance,55.4
29214,BYD Dolphin GLX,44.9
29216,BYD M6 Performance,55.4
29219,BYD M6 Performance,55.4
29224,BYD M6 Performance,55.4
29234,BYD M6 Performance,55.4
29236,BYD M6 Performance,55.4
29237,BYD M6 Performance,55.4
29238,BYD M6 Performance,55.4
29240,BYD M6 Performance,55.4
29241,BYD Atto 3 Premium,60.48
29264,BYD M6 Performance,55.4
29268,BYD M6 Performance,55.4
29270,BYD M6 Performance,55.4
29271,BYD Dolphin GLX,44.9
29272,BYD M6 Performance,55.4
29277,BYD Dolphin GLX,44.9
29284,BYD M6 Performance,55.4
29287,Volvo EC40 Ultra ,78.0
29288,Volvo EC40 Ultra ,78.0
29290,Volvo EC40 Ultra ,78.0
29291,BYD Atto 3 Premium,60.48
29292,Volvo EC40 Ultra ,78.0
29303,BYD M6 Performance,55.4
29305,BYD M6 Performance,55.4
29313,BYD M6 Performance,55.4
29317,BYD M6 Performance,55.4
29322,BYD Dolphin GLX,44.9
29332,BYD M6 Performance,55.4
29342,BYD Atto 3 Premium,60.48
29343,BYD Atto 3 Premium,60.48
29355,BYD Dolphin GLX,44.9
29360,BYD M6 Performance,55.4
29362,BYD M6 Performance,55.4
29368,BYD M6 Performance,55.4
29374,BYD Dolphin GLX,44.9
29376,BYD Seal Perfomance,82.56
29391,BYD Dolphin GLX,44.9
29393,BYD Dolphin GLX,44.9
29396,BYD M6 Performance,55.4
29399,BYD M6 Performance,55.4
29419,BYD Dolphin GLX,44.9
29420,BYD M6 Performance,55.4
29432,BYD Dolphin GLX,44.9
29440,BYD M6 Performance,55.4
29442,BYD M6 Performance,55.4
29444,BYD Atto 3 Premium,60.48
29445,BYD Atto 3 Premium,60.48
29448,BYD M6 Performance,55.4
29450,BYD M6 Performance,55.4
29454,BYD Dolphin GLX,44.9
29456,BYD Dolphin GLX,44.9
29468,BYD Seal Advanced,61.44
29480,BYD Dolphin GLX,44.9
29485,Vinfast VFe34,42.0
29486,BYD M6 Performance,55.4
29489,BYD Atto 3 Dynamic,49.92
29494,BYD Atto 3 Premium,60.48
29506,BYD M6 Performance,55.4
29509,BYD Atto 3 Premium,60.48
29511,BYD Atto 3 Premium,60.48
29514,BYD Dolphin GLX,44.9
29520,BYD M6 Performance,55.4
29533,BYD M6 Performance,55.4
29554,BYD Seal Perfomance,82.56
29556,BYD Han Performance,85.44
29559,BYD Atto 3 Premium,60.48
29562,BYD M6 Performance,55.4
29563,BYD Dolphin GLX,44.9
29564,BYD M6 Performance,55.4
29567,BYD Atto 3 Premium,60.48
29572,BYD M6 Performance,55.4
29574,BYD M6 Performance,55.4
29582,BYD M6 Performance,55.4
29583,BYD M6 Performance,55.4
29590,BYD M6 Performance,55.4
29593,BYD M6 Performance,55.4
29594,BYD Dolphin GLX,44.9
29595,BYD Dolphin GLX,44.9
29596,BYD M6 Performance,55.4
29600,BYD Dolphin GLX,44.9
29601,BYD M6 Performance,55.4
29605,BYD M6 Performance,55.4
29606,BYD M6 Performance,55.4
29607,BYD Dolphin GLX,44.9
29615,BYD M6 Performance,55.4
29619,BYD M6 Performance,55.4
29622,BYD M6 Performance,55.4
29624,BYD M6 Performance,55.4
29630,BYD Atto 3 Premium,60.48
29633,BYD M6 Performance,55.4
29634,BYD Dolphin GLX,44.9
29645,BYD M6 Performance,55.4
29652,BYD M6 Performance,55.4
29660,BYD M6 Performance,55.4
29664,BYD M6 Performance,55.4
29668,BYD Dolphin GLX,44.9
29674,BYD Dolphin GLX,44.9
29679,BYD Atto 3 Premium,60.48
29686,BYD Atto 3 Premium,60.48
29689,BYD Seal Perfomance,82.56
29691,BYD Atto 3 Dynamic,49.92
29692,BYD M6 Performance,55.4
29697,BYD M6 Performance,55.4
29698,BYD Dolphin GLX,44.9
29709,BYD Dolphin GLX,44.9
29710,BYD Dolphin GLX,44.9
29711,BYD M6 Performance,55.4
29712,BYD Atto 3 Premium,60.48
29714,BYD Dolphin GLX,44.9
29715,BYD Dolphin GLX,44.9
29724,BYD M6 Performance,55.4
29737,BYD M6 Performance,55.4
29741,BYD Atto 3 Premium,60.48
29747,BYD M6 Performance,55.4
29749,BYD M6 Performance,55.4
29754,BYD Atto 3 Premium,60.48
29758,BYD Atto 3 Dynamic,49.92
29764,BYD M6 Performance,55.4
29776,BYD Dolphin GLX,44.9
29784,BYD M6 Performance,55.4
29787,BYD Atto 3 Premium,60.48
29788,BYD M6 Performance,55.4
29789,BYD Atto 3 Dynamic,49.92
29798,BYD Dolphin GLX,44.9
29814,BYD M6 Performance,55.4
29820,BYD M6 Performance,55.4
29821,BYD M6 Performance,55.4
29822,BYD Dolphin GLX,44.9
29825,BYD Dolphin GLX,44.9
29826,BYD Atto 3 Premium,60.48
29830,BYD M6 Performance,55.4
29833,BYD Dolphin GLX,44.9
29837,BYD M6 Performance,55.4
29838,BYD M6 Performance,55.4
29840,BYD M6 Performance,55.4
29850,BYD Dolphin GLX,44.9
29868,BYD Dolphin GLX,44.9
29871,BYD M6 Performance,55.4
29879,BYD M6 Performance,55.4
29880,BYD M6 Performance,55.4
29883,BYD Dolphin GLX,44.9
29887,BYD M6 Performance,55.4
29924,BYD M6 Performance,55.4
29925,BYD M6 Performance,55.4
29941,BYD Dolphin GLX,44.9
29944,BYD M6 Performance,55.4
29946,BYD M6 Performance,55.4
29947,BYD M6 Performance,55.4
29949,BYD M6 Performance,55.4
29953,BYD Dolphin GLX,44.9
29954,BYD M6 Performance,55.4
29961,BYD Dolphin GLX,44.9
29962,BYD M6 Performance,55.4
29963,BYD M6 Performance,55.4
29966,BYD Dolphin GLX,44.9
29968,BYD M6 Performance,55.4
29990,BYD Dolphin GLX,44.9
29994,BYD M6 Performance,55.4
29995,Vinfast VFe34,42.0
29999,BYD Dolphin GLX,44.9
30016,BYD M6 Performance,55.4
30017,BYD M6 Performance,55.4
30022,BYD Atto 3 Premium,60.48
30023,BYD Atto 3 Premium,60.48
30027,BYD Dolphin GLX,44.9
30028,BYD M6 Performance,55.4
30029,BYD M6 Performance,55.4
30039,BYD M6 Performance,55.4
30041,BYD Dolphin GLX,44.9
30047,BYD Atto 3 Dynamic,49.92
30048,BYD M6 Performance,55.4
30053,BYD M6 Performance,55.4
30064,BYD Han Performance,85.44
30066,BYD M6 Performance,55.4
30076,BYD Atto 3 Premium,60.48
30082,BYD M6 Performance,55.4
30083,BYD Atto 3 Premium,60.48
30084,BYD M6 Performance,55.4
30087,BYD Dolphin GLX,44.9
30097,BYD Dolphin GLX,44.9
30103,BYD M6 Performance,55.4
30104,BYD M6 Performance,55.4
30105,BYD M6 Performance,55.4
30109,BYD Seal Perfomance,82.56
30110,BYD Seal Perfomance,82.56
30111,BYD Dolphin GLX,44.9
30117,BYD Dolphin GLX,44.9
30123,BYD M6 Performance,55.4
30138,BYD Dolphin GLX,44.9
30150,BYD M6 Performance,55.4
30151,BYD M6 Performance,55.4
30154,BYD Atto 3 Dynamic,49.92
30156,BYD M6 Performance,55.4
30158,BYD Atto 3 Premium,60.48
30161,BYD M6 Performance,55.4
30165,BYD M6 Performance,55.4
30166,BYD Dolphin GLX,44.9
30176,BYD Atto 3 Premium,60.48
30193,BYD M6 Performance,55.4
30199,BYD M6 Performance,55.4
30200,BYD M6 Performance,55.4
30209,BYD Dolphin GLX,44.9
30210,BYD Dolphin GLX,44.9
30216,BYD M6 Performance,55.4
30217,BYD M6 Performance,55.4
30218,BYD M6 Performance,55.4
30232,BYD M6 Performance,55.4
30237,BYD Dolphin GLX,44.9
30244,BYD M6 Performance,55.4
30245,BYD Dolphin GLX,44.9
30250,BYD Dolphin GLX,44.9
30254,BYD M6 Performance,55.4
30255,BYD M6 Performance,55.4
30256,BYD Atto 3 Premium,60.48
30260,BYD M6 Performance,55.4
30264,BYD M6 Performance,55.4
30267,BYD Atto 3 Dynamic,49.92
30269,BYD M6 Performance,55.4
30270,BYD M6 Performance,55.4
30275,BYD M6 Performance,55.4
30279,BYD M6 Performance,55.4
30304,BYD M6 Performance,55.4
30307,BYD Atto 3 Premium,60.48
30308,BYD M6 Performance,55.4
30309,BYD M6 Performance,55.4
30313,BYD M6 Performance,55.4
30314,BYD M6 Performance,55.4
30315,BYD Dolphin GLX,44.9
30319,BYD Dolphin GLX,44.9
30320,BYD M6 Performance,55.4
30321,BYD M6 Performance,55.4
30324,BYD M6 Performance,55.4
30330,BYD M6 Performance,55.4
30359,BYD M6 Performance,55.4
30363,BYD Atto 3 Dynamic,49.92
30369,BYD M6 Performance,55.4
30370,BYD Dolphin GLX,44.9
30377,BYD M6 Performance,55.4
30378,BYD Dolphin GLX,44.9
30380,BYD Atto 3 Premium,60.48
30382,BYD Atto 3 Premium,60.48
30384,BYD Dolphin GLX,44.9
30385,BYD M6 Performance,55.4
30396,BYD Dolphin GLX,44.9
30400,BYD M6 Performance,55.4
30410,Vinfast VFe34,42.0
30411,BYD M6 Performance,55.4
30415,BYD M6 Performance,55.4
30416,BYD M6 Performance,55.4
30423,BYD Dolphin GLX,44.9
30427,BYD M6 Performance,55.4
30439,BYD M6 Performance,55.4
30444,BYD M6 Performance,55.4
30445,BYD M6 Performance,55.4
30448,BYD Dolphin GLX,44.9
30450,BYD Atto 3 Premium,60.48
30459,BYD M6 Performance,55.4
30470,BYD M6 Performance,55.4
30475,BYD Atto 3 Premium,60.48
30480,BYD M6 Performance,55.4
30491,BYD M6 Performance,55.4
30502,BYD M6 Performance,55.4
30504,BYD M6 Performance,55.4
30514,BYD M6 Performance,55.4
30515,BYD Han Performance,85.44
30521,BYD Dolphin GLX,44.9
30522,BYD Dolphin GLX,44.9
30523,BYD Dolphin GLX,44.9
30526,BYD Atto 3 Premium,60.48
30527,BYD Seal Perfomance,82.56
30528,BYD Dolphin GLX,44.9
30530,BYD Dolphin GLX,44.9
30532,BYD Atto 3 Premium,60.48
30534,BYD Dolphin GLX,44.9
30559,BYD M6 Performance,55.4
30564,BYD M6 Performance,55.4
30573,BYD M6 Performance,55.4
30577,BYD M6 Performance,55.4
30578,BYD M6 Performance,55.4
30581,BYD Atto 3 Premium,60.48
30582,BYD M6 Performance,55.4
30584,BYD Dolphin GLX,44.9
30589,BYD M6 Performance,55.4
30591,BYD M6 Performance,55.4
30601,BYD Atto 3 Dynamic,49.92
30607,BYD M6 Performance,55.4
30611,BYD M6 Performance,55.4
30612,BYD Atto 3 Premium,60.48
30613,BYD M6 Performance,55.4
30616,BYD M6 Performance,55.4
30619,BYD Atto 3 Premium,60.48
30623,BYD M6 Performance,55.4
30624,BYD M6 Performance,55.4
30627,BYD Dolphin GLX,44.9
30629,BYD M6 Performance,55.4
30632,BYD M6 Performance,55.4
30633,BYD M6 Performance,55.4
30635,BYD M6 Performance,55.4
30637,BYD Atto 3 Dynamic,49.92
30639,BYD Dolphin GLX,44.9
30646,BYD M6 Performance,55.4
30655,BYD M6 Performance,55.4
30658,BYD Dolphin GLX,44.9
30661,BYD M6 Performance,55.4
30663,BYD Dolphin GLX,44.9
30664,BYD Seal Perfomance,82.56
30666,BYD Dolphin GLX,44.9
30670,BYD M6 Performance,55.4
30678,BYD M6 Performance,55.4
30685,BYD Atto 3 Premium,60.48
30687,BYD Han Performance,85.44
30688,BYD M6 Performance,55.4
30689,BYD Atto 3 Premium,60.48
30690,BYD Dolphin GLX,44.9
30693,BYD M6 Performance,55.4
30694,BYD M6 Performance,55.4
30699,BYD Han Performance,85.44
30703,BYD M6 Performance,55.4
30707,Vinfast VF5 Plus,37.23
30709,BYD Dolphin GLX,44.9
30713,BYD M6 Performance,55.4
30714,BYD M6 Performance,55.4
30729,BYD M6 Performance,55.4
30735,BYD M6 Performance,55.4
30749,BYD M6 Performance,55.4
30752,BYD M6 Performance,55.4
30753,BYD Seal Perfomance,82.56
30754,BYD Atto 3 Dynamic,49.92
30755,BYD M6 Performance,55.4
30767,BYD M6 Performance,55.4
30768,BYD M6 Performance,55.4
30778,BYD M6 Performance,55.4
30781,BYD M6 Performance,55.4
30782,BYD Dolphin GLX,44.9
30787,BYD Dolphin GLX,44.9
30788,BYD Dolphin GLX,44.9
30800,BYD M6 Performance,55.4
30820,BYD M6 Performance,55.4
30831,BYD M6 Performance,55.4
30833,BYD Dolphin GLX,44.9
30835,BYD Dolphin GLX,44.9
30841,BYD M6 Performance,55.4
30849,BYD M6 Performance,55.4
30864,BYD Atto 3 Dynamic,49.92
30867,BYD Dolphin GLX,44.9
30870,BYD Dolphin GLX,44.9
30871,BYD Han Performance,85.44
30883,BYD M6 Performance,55.4
30885,BYD M6 Performance,55.4
30892,BYD M6 Performance,55.4
30893,BYD M6 Performance,55.4
30895,BYD M6 Performance,55.4
30896,BYD M6 Performance,55.4
30898,BYD Atto 3 Premium,60.48
30914,BYD Atto 3 Premium,60.48
30923,BYD M6 Performance,55.4
30933,BYD Dolphin GLX,44.9
30934,BYD Atto 3 Premium,60.48
30935,BYD Dolphin GLX,44.9
30959,BYD Dolphin GLX,44.9
